Geneid,ddb_pd_005_DDB_PD_005_AMBR_7__S02_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_7__S07_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_8__S02_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_R7__S02_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_R7__S10_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_R8__S07_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_R8__S10_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R1__S02_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R1__S07_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R1__S10_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R2__S02_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R2__S07_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R2__S10_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R3__S02_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R3__S07_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R3__S10_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R4__S02_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R4__S07_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R4__S10_RNAseq,ddb_pd_038_DDB_PD_038_AMBR_R7_S03_RNA_seq,ddb_pd_038_DDB_PD_038_AMBR_R7_S07_RNA_seq,ddb_pd_038_DDB_PD_038_AMBR_R7_S11_RNA_seq,ddb_pd_038_DDB_PD_038_AMBR_R8_S03_RNA_seq,ddb_pd_038_DDB_PD_038_AMBR_R8_S07_RNA_seq,ddb_pd_038_DDB_PD_038_AMBR_R8_S11_RNA_seq
b0270,1.8461088033860442,2.663046043584515,2.3008362675696516,1.5253016107154627,2.799113237810361,3.4686701660912314,2.3164992647818843,2.2412113229328927,2.822105936768651,2.5979293669612535,1.9681612550116128,2.840354056283762,2.5570244365232497,1.7543055583488063,2.6986340686463723,2.829497806016552,2.0145816653122424,3.6858118926604857,2.7062086587240035,1.6471136732960836,3.3787238330661213,2.2618448244384313,1.6440181033908687,3.2003793049795743,2.848097431816167
b0271,2.367066432881723,3.2039773072485507,2.4803375910078787,2.4060756917710346,3.3442650295104555,3.5690653201066,2.9977334484581606,2.397012389918,2.708933972941276,3.023470168127208,2.696392835041834,2.7284704503709687,2.6918475562900657,2.343524311048658,2.9303439820554287,2.820962358769512,2.52870938445308,3.484021101090236,2.952597460402367,2.1101807400567134,3.5559730992556853,2.1192097408786976,1.4980242165954651,3.2220227710192306,2.4472903794320127
b0272,5.8117617587405785,5.39785584870653,5.802711285531491,6.68009562437666,5.883035668689641,5.47625106927482,5.2011622545195,6.662839365253197,5.432327417024096,5.642837706829271,6.77335944879613,5.498090844905777,5.721098051898536,6.717183566141973,5.455715856559803,5.818446096372872,6.6154941289418865,5.770459974865337,6.1860499296673055,5.7135588639786645,4.813722057595443,5.14577875360894,5.274039215976658,4.3908824469413625,5.7922193998086495
b0273,8.115973615009482,7.236666036548319,8.345072690245178,8.680504629128412,8.226431203967081,7.112663944486147,7.57041565898648,8.95339536909431,7.503970662259997,7.803658647964627,9.047977349304238,7.21159743823086,7.823914577935877,9.016014414011766,7.109716522323395,8.120100075466427,8.992420962218757,7.439498264916305,8.555439803253723,7.4694126629624,4.443216160665897,6.76520901257764,7.292698555671404,4.481060905772245,7.940519893198068
b4766,4.06920564928584,3.706319626453527,3.9950819589673148,0.0,3.620324829205152,3.215727741802014,3.4849563245422845,4.013260178987943,3.051283325895966,3.7285111105790607,1.386194558960238,4.313781648980719,3.638785975946704,3.192466055524052,3.381106164651002,3.267112981673888,4.1387621200527125,3.3922083035601047,3.969465531294891,2.2748224658721243,3.242610029707523,2.4107143322461466,4.420362658706332,3.046582896053598,2.6935287539163992
b4688,4.9679607555700525,4.9141656736919685,4.587304223478926,5.111235409554065,5.1823784547353515,4.6824694367697735,5.479970487531573,5.282342765424618,5.557969439578745,5.5256020892856075,5.16308996942176,5.7280890409298735,5.770535382517822,5.1756023313859565,5.330987442744511,5.395386534890963,5.163764052596776,5.486357000922384,5.874926482594057,4.576383602557432,4.9259045431142345,5.556184285186688,4.572024821831165,4.941373390088752,4.416132712036119
b0274,3.4345598474060117,3.737694313350296,3.1587073260021006,3.499427023122442,3.7982306780055795,3.591410776193422,3.546201595766254,3.4892399335678963,3.5558990286688106,4.057795894847568,3.5929504528773313,3.3720818094802976,3.939195264489149,3.3211582207866623,3.761103709092807,3.788426979926111,3.468572322845807,3.8101841889353665,3.824615117693634,2.851227396810467,2.897155491490106,3.442052625093661,3.0682031231825904,2.7078236128733977,3.678743517356687
b0275,4.996488644099433,5.008129342527964,5.497830879921408,4.7060165938264475,5.517216290455664,5.032077549237284,5.040848707854932,5.187629577267808,4.787771200340938,5.194030177084526,5.352472277064672,4.769671266276252,5.352174747918707,5.128575614512407,4.540853107817901,5.009341755860449,5.046517299920239,4.706582721474914,5.281400340705558,4.860176835993427,3.7822947991960074,4.6454211184946805,4.524170332416364,4.122641567695761,4.412141340686923
b0276,3.8373035240180484,4.112809558501221,3.505939352233533,3.387389888713888,4.08763997597884,3.7552538056717903,4.463446484596815,3.608470487648131,4.330556499116799,4.342499812087041,3.424413175571995,4.177242903777763,4.200491873251887,3.8101095176926725,4.1335834723078095,4.46235715245667,3.4468960432036653,4.549937406135433,4.433389846634034,3.4686493920059545,4.31273028908018,4.299027348607951,3.3365467016348482,4.021426308968656,4.331012826199369
b0277,3.088398029174462,2.365205726998402,2.783296491854611,3.4152141686994515,3.2177038010280463,2.877087282616765,2.9326176001748507,3.237825607772023,2.8356245535288633,3.050494557544046,3.342378799693628,2.492355030667049,2.95710225423885,3.0839753356071142,3.135427133888161,3.531975413770259,2.81004006686427,3.903276361213757,3.364873608856137,2.7190856997279558,1.4479029534757513,2.6012030058544022,2.858106910726254,2.1163305131745545,3.465738289827503
b0278,2.9509184657360836,2.601587327379668,3.0067490258854708,1.7981548503493694,2.141947763562513,1.94353152681556,2.329418078895694,2.610316789738943,2.171194273257973,2.0247703602002916,2.6083197806666973,2.2115000040094697,1.7959533633092581,3.10494049299267,2.4324510783521927,2.1873070902008402,2.5798496151418786,2.0465150564162413,2.245011501516231,2.2299196541838775,1.8924652741045311,2.05740501264956,2.215496582800739,1.8047025176909273,2.5867226366050686
b0279,1.4711812520808203,0.9489103417078337,1.0557346856545222,1.0092291021774986,1.1817523634317266,0.5513154663856115,0.8942472287964067,1.0581962361709014,1.282333531591973,1.2968930425559144,0.44616710158533607,1.1842252352207912,0.7949614303279882,1.068319984399057,0.7088708313508343,0.8277641523703105,0.5933975054967805,0.8900668526910449,0.770347330730065,0.0,1.3696634664799368,0.4040005697587717,1.3809117593118592,0.6884768198386697,1.3991618024417667
b4729,3.7063005506718403,3.1755875621844076,4.363576732941509,4.0351924439128375,3.758409029187764,3.9211322561002917,3.4314215898356655,3.6044774852064587,3.1334740755117823,3.5182787244892206,3.66744156921013,2.896638806689634,3.762245676221644,3.111425944853976,3.9511358742161415,4.0408839440421165,3.795921931522143,3.8042169884857318,3.313045273159939,2.5642336291282115,3.0397540910995104,3.5912582642199578,3.7216899338983453,4.043815935151576,3.369278464374177
b0280,7.789826690925412,8.421703951307876,7.970501206083362,7.624729818519467,8.943639563840474,8.492391015164987,8.825033922776493,7.9331772236089755,8.607957199513029,8.890633492608703,7.85903480359594,8.628291660319187,8.862853005103835,7.908494415988789,8.588049186894098,8.851334834759767,7.90519836355417,8.623171467975494,8.962921229269826,7.520569270288021,8.478354014506937,8.501932301967459,7.749370641182234,8.671369287068023,8.859559468719858
b0281,5.254620636863497,4.94653989393896,5.63145049505941,5.154382360854516,5.242206158299205,4.806503024973968,5.058052694829344,5.1396618899438975,4.8377939689588,4.955787349118813,4.932004525411041,4.8231298474380635,4.773663772791669,5.236845858646531,4.845587718974724,4.859014337191396,5.144159728983518,5.0568043964466245,5.088200108153032,4.884822763805174,4.750002432776991,4.72475977119862,5.391692076647594,4.935929059815608,4.953247266401883
b0282,3.6823654447685565,4.1180316750262165,3.8544965225917487,3.5279417622031017,3.9307405570021525,3.8634399598720743,3.8476623991876204,3.12426476366184,3.431658230808947,3.6954912578564176,3.530449142598968,3.5345552607845643,3.4514107887406675,3.913865989981514,3.157039654362951,3.1139351055010414,3.1882007026797052,3.5422833767183053,3.3642177050355557,2.673723308905761,3.757290644304272,2.595071620428379,2.528025753140737,4.26572429313411,3.0424151123439045
b0283,3.96213447270634,4.378428981180482,3.758022109820198,4.111691982496352,4.257998585496576,4.070473426782831,3.5375288079643434,3.762411926281709,4.399782067871924,3.626874401423482,4.116973184800886,4.385011439408377,3.661776047874767,3.8798010428484733,4.258566577936068,3.7132461758336506,3.958484062503009,4.419001192631489,3.550646513180726,2.676263586192022,4.859086589522263,3.4918299126135266,2.993114871142055,4.795634486696466,3.7081186992269535
b0284,4.179538805838138,4.336713096978826,4.2328910879987305,4.424773511852055,4.259303730780113,4.869380610957235,3.7628837091029625,4.1901193997338515,4.729991899563842,3.6240950294696206,4.53565755134406,4.6624488617471265,3.559315623508368,4.225024175725861,4.686689504738861,4.135183064939387,4.335509360249959,4.8719664450125055,3.728523598250177,3.1904917613139867,5.082792992245245,3.328700256248231,3.612130104759482,5.052286129025675,3.868778090344211
b0285,4.502707193333809,4.537108643408499,4.423169298495271,4.505714395658985,3.9335551394807857,4.850980472817606,3.5533269562319445,4.234183416797918,4.472863913566632,3.466238884407836,4.363815897199958,4.4364141269458965,3.068284324149359,4.353185217830467,4.470150983411546,3.8231805538893764,4.238758166668295,4.800730890686427,3.788632628766521,3.1530600929777264,5.056064322672534,2.960714013223101,3.5419644847097533,5.086017235683347,3.4669945559505453
b0286,4.73047408297785,4.720491723967533,4.968070005448211,5.318536844280752,4.334620946947401,5.429629009155545,4.294210342199956,4.984348314150961,4.80095332656689,3.948901974555135,4.645344621104917,5.046983498161167,3.707976424536857,4.550203525651302,4.847051302373407,4.053453678648253,4.487729799151661,5.165550059040658,4.185638551068828,3.788705887044089,5.744322256934914,3.8293343865618343,3.8710368167266673,5.457582198738323,4.323542359865059
b0287,7.8111684157200445,6.5530071227722875,7.650824395214603,7.7293706361798025,6.675646866372462,5.856495745805443,5.978959270724106,7.234673203955707,6.16084031610083,6.433154795712978,7.486727437078065,5.92718477856193,6.154893513153781,7.368075767016857,6.119213994973622,6.53673173460229,7.726493053955836,6.73974179421048,6.341995361259945,6.637897218604639,5.727213269377403,5.779116337693434,7.628724227884977,6.6010710568759405,6.460679578058847
b0288,3.204437996225976,2.9211341872042405,3.678202822646985,3.5231424297644427,3.8223728498102143,3.2389472426844543,3.07305341257863,3.5626986478809535,2.5288969449893317,3.262802831766249,3.3771049553491643,3.0255365590657326,3.3953360014256377,2.5202970939139058,3.7066368393007596,3.174904681086814,3.224792847408411,3.717976142966686,3.252826976274979,2.121258261990884,3.0682717260140397,3.351967612296684,2.7945408744882934,3.2404577179175225,3.324156844858385
b0289,3.7255147590353,3.428213397028554,3.7123522706533763,3.251834986418927,3.6891214380643653,3.469144727499996,3.6669994157475814,3.1691431215054986,3.651311248023573,3.642222082961116,3.545660073652299,3.859575586281851,4.1887183168159625,3.870993319377725,3.4820489596008373,4.189017655976158,3.5111302979974996,3.86745053058077,3.9206156428382837,2.9997051192588566,4.021432645110381,3.5706434182588924,3.520184190646143,3.701801777350376,3.2652752291280027
b0290,3.33237578475077,2.8037553104236235,3.7107881175553175,3.3153808137191723,3.0456110263996305,2.866587350665157,2.469880703298882,3.2269582832749855,2.506475020979745,2.990223186267187,3.2594174499023456,2.8652465683412065,2.6887049978553,3.0235101401969025,3.0071915016717163,2.916304411145266,3.3715011409205737,3.113506232188434,2.9501754818643997,2.7951916668359384,2.4459345830558514,2.917402610430815,2.8946344251718648,2.8378003852834355,2.6605103794727736
b0291,2.03368245947686,1.640896507756223,2.0581717076036523,2.2543119947908266,1.730571372407022,2.0533595619178175,1.7950911876348516,1.9358726700069386,1.6539877919919237,1.9134882247708898,2.066754472184372,1.4450617729699875,1.749978235657181,2.178693991482681,1.8388646587234774,2.0059167940839364,1.745725028816325,1.7886446446830524,1.9209347305556297,2.193743484539449,1.921501625482455,1.487943444211954,2.0091570902963176,1.3323113299136378,1.622206958998682
b0292,3.0893653085458426,1.845745909595952,3.236557241708868,2.627075153457377,0.7211380181950262,2.1918549105295275,1.4038387994790864,3.2771911594890075,1.0328240943874791,1.5170613375889759,3.1114359236307143,1.6636806543651907,1.5254569191239729,3.4348122383024755,1.0574517846494593,1.5756846455070588,3.273525124238652,1.9995860427643113,1.3237337103197262,3.5195303544098095,2.336012538928914,1.2901758456968881,3.29091454455113,1.3579653490000068,1.033069610113475
b0293,5.704315858755595,3.823750177886461,5.438059502276513,5.497687550552352,4.043876809182121,3.9899320550252755,3.839725732756565,5.744419022983201,4.166652898727298,3.5926031523572,5.533577961563209,3.8023327630404147,4.300410297976249,5.641453521398408,4.412666584573138,4.206770896006488,5.535314975992252,4.045172747602158,3.619094344336235,6.502040754982313,3.7482937544341883,4.085528852146017,5.898544485252802,3.3903578975646584,3.7863932841854275
b0294,3.3280305200182174,1.6792415440010935,3.637481365895149,2.778435090350685,1.5034356338367134,1.2306029219019912,1.5176748117969932,3.3143254365726085,1.1270254215293938,1.400223090898924,3.1047482502837713,2.0243202282554567,1.6446589859208545,3.025307378000877,2.5596929840961877,1.4231171017445334,3.0206608132826345,2.411548540958829,1.2395268965058386,3.9686355050360564,0.9386162149528177,1.6340814691447152,3.315039498144476,1.6156396430103837,1.3106845764664428
b0295,1.7861079377739946,1.822727268385165,2.0518702892962395,3.1037098692911766,1.5374363890842107,0.0,1.8809791136753264,2.338773545335504,2.2739853614159546,2.0127115351916838,1.2382117194252111,1.3732398239863333,0.7562475269100246,1.6120487140387298,3.1589111847652043,2.914276124827908,1.8253699282176523,2.070297438571762,2.179002002671879,1.7760501055462257,1.1296635765990408,1.4945908680537818,1.8393090300981099,2.2697459592138993,1.723650510149831
b4506,2.13557626866276,10.056298247212702,2.2123129308198757,2.8362595804316943,10.935069201888457,10.60628854967182,10.757674973347616,1.5236398281646228,10.86850693346166,10.92787044135692,2.924647909044491,10.604552300607237,11.205884993761591,0.0,1.8339418408121593,7.264155517695524,1.6120381306145732,1.8427848903291455,7.766919993641897,4.364946977468623,11.327312441090442,11.882751763762728,5.318805392679421,11.0505557644168,11.321401856559937
b0296,3.982245575286575,12.296936261597185,3.1315766604901247,4.370250133510788,12.444360364310318,12.39033103000852,12.496046753914909,3.089375272659083,12.581547313774296,12.43421721481532,2.352777105179188,12.559549477540811,12.745704122718768,2.1867387847536683,3.9434482675866493,8.985015053148075,2.102862598356649,4.296676624808143,9.14144912416458,5.445667894362793,12.371949194834754,13.044999018232192,6.753361456337056,12.237980631706684,12.441065037889828
b4671,0.8334811696256297,7.0149128658381805,2.3273917364234427,0.0,6.195854032248524,6.23122468612013,6.091190772222622,0.0,5.890347440587956,6.445753805845709,2.013604248801264,6.099088449474998,6.569242861701818,0.0,5.188191660860163,3.964902672451168,1.2759815206874032,4.59962222171236,5.1894913961153435,0.0,0.0,5.556184285186688,1.5465366262908695,5.3927265128962,5.713485555521102
b0298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.660839261407938,0.0
b0299,0.0,0.0,0.16118475565637091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23719638552492128,0.2739737431269422,0.0,0.4442453804736597,0.0,0.0,0.0,0.275439834305309,0.0,0.0,0.7003251879532524,0.2133155462156884,0.0,0.0,0.0
b0301,2.031545591934757,2.3953902352348937,2.9820834820737865,3.0512580556254854,2.428186713199003,2.1208903007115056,1.7074607842325653,1.8760456085909325,1.7468281543548345,1.9681855796132517,2.574286078777114,2.556799832215058,1.3712793431694699,2.0558902879503598,2.120643331888845,1.2595987549898005,2.143285110820519,2.772699788564456,2.132853248343266,2.141688782043582,1.713760900036144,1.394020816447588,1.4057051763700663,2.433368346181835,2.3574733144573243
b0303,2.8864367920792575,3.344011308260835,3.508188199857053,0.0,3.0569474614928547,3.231932654041584,2.7396274948240977,3.1390094670975857,2.440701670785202,2.1712572736227878,3.0340347149097155,2.270616568743595,2.3154332310724604,1.8632765571809564,2.479803114841277,1.9243441260109446,2.5594291127437536,3.7347523914656557,2.961405499768982,3.473624511107866,2.4781540905853046,2.8899221383003337,2.3601173133305386,3.5887667932823715,2.9346669639367517
b0304,4.331163071783902,4.826727215174539,4.163985945442485,4.114934393900721,4.497840081260998,4.792286586780868,4.16077980962971,4.408611635408705,4.689525953730718,4.039923390642488,4.165278464384711,4.5915160924286464,4.025448479009619,4.337421322106362,4.985747379856374,4.3119884487619204,4.48055771895442,4.947071307629731,4.404123823192591,3.4234097875476284,5.167225133356439,4.168560134844019,3.680601597230747,5.23045913901799,4.369122911389615
b0305,2.0280499395074765,2.80846742018856,1.2131946296512324,3.01611238936786,2.661701836260997,2.909945459994161,2.7797581496700623,2.0329334811114017,2.024766073274526,2.6464758852638077,2.4673310978472474,2.7034973978451693,2.6619717931014675,2.4778823682747566,2.7002645107196708,2.886197583763275,2.2421966171588195,2.801745135743787,2.9674595148278615,1.055001888320894,2.2635893551193345,1.9057212237317356,1.8160215133369515,2.4554727616308765,2.227844802318609
b0306,1.95616563589928,3.5665451336046465,1.9436481115172575,2.81017765102743,4.298583524640425,3.3779138903418104,4.141926058952652,1.9773690022526949,3.051283325895966,3.9820929573418327,2.004530722529823,3.294857850569329,4.35197432674122,2.0897317137912714,3.3983918436756078,4.115543015864565,1.9334126410679107,2.7710783710867095,4.217068167217985,1.4811496208902732,2.132912306547695,3.4565347105922846,1.7863733441126057,2.354855902514262,4.209500132350197
